RowNumber,CustomerId,Surname,credit_score,Geography,Gender,Age,loan_age_years,outstanding_loan_balance,num_bank_products,has_credit_card,online_banking_active,annual_income,churned,monthly_income,estimated_property_value,ltv_ratio,payment_to_income_ratio,risk_score,balance_per_product
9202,15788183,Longo,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0,8380.364166666666,351975.295,0.30362960559490404,0.05313518097910821,0.39212034506311283,53435.06
9203,15735782,MacDonald,528,France,Male,31,9,120962.59,1,1,0,5419.31,0,451.6091666666667,18967.585000000003,1.5,1.1160331296788706,1.0189917570854794,120962.59
9204,15774401,Chambers,773,Spain,Male,51,4,0.0,2,0,0,123587.83,1,10298.985833333334,432557.405,0.0,0.0,0.05600000000000001,0.0
9205,15737971,Cowen,646,France,Female,30,5,0.0,2,1,0,13935.32,0,1161.2766666666666,48773.619999999995,0.0,0.0,0.14836363636363636,0.0
9206,15758750,Iweobiegbunam,564,France,Male,31,0,110527.17,1,1,1,87060.77,0,7255.064166666667,304712.695,0.36272584573478306,0.06347702300358703,0.335860860621511,110527.17
9207,15611767,Mai,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1,404.96583333333336,17008.565000000002,1.5,1.3758715241409254,1.027125093605914,133723.43
9208,15643770,Yu,682,France,Female,52,5,112670.48,1,1,0,21085.17,1,1757.0974999999999,73798.095,1.5,0.2671794441306378,0.6523356514210095,112670.48
9209,15744717,Duffy,726,France,Female,44,2,0.0,2,1,1,26733.86,0,2227.8216666666667,93568.51000000001,0.0,0.0,0.0901818181818182,0.0
9210,15570681,Chiang,560,France,Male,24,1,116084.32,1,1,0,89734.7,0,7477.891666666666,314071.45,0.3696111824236173,0.06468195692413303,0.341197032713416,116084.32
9211,15792650,Watts,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1,14961.7275,628392.555,0.0,0.0,0.3403636363636364,0.0
9212,15605531,Daly,457,Spain,Female,38,6,0.0,2,1,0,173219.09,0,14434.924166666666,606266.815,0.0,0.0,0.28581818181818186,0.0
9213,15605339,Baker,673,France,Female,37,10,0.0,2,1,1,37411.35,0,3117.6124999999997,130939.72499999999,0.0,0.0,0.12872727272727275,0.0
9214,15672216,Uvarov,584,France,Female,40,4,82441.75,1,0,0,80852.11,0,6737.675833333334,282982.385,0.29133173783944183,0.05098305412190233,0.29614898304294873,82441.75
9215,15812893,Costa,629,France,Female,39,10,0.0,2,1,1,43174.49,1,3597.8741666666665,151110.715,0.0,0.0,0.16072727272727272,0.0
9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,5910.5925,248244.885,0.5404816296617753,0.09458428519081069,0.38397431991032127,33542.95
9217,15701364,Doherty,724,France,Male,30,10,0.0,2,1,1,54265.55,0,4522.129166666667,189929.42500000002,0.0,0.0,0.09163636363636364,0.0
9218,15762588,Kaleski,644,France,Male,31,5,0.0,2,1,1,41872.17,0,3489.3475,146552.595,0.0,0.0,0.14981818181818182,0.0
9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1,1255.7108333333333,52739.855,1.5,0.4129214329466777,0.7004218844294577,124442.38
9220,15712596,Huang,499,France,Male,31,4,0.0,1,1,0,25950.49,0,2162.5408333333335,90826.71500000001,0.0,0.0,0.25527272727272726,0.0
9221,15600399,Trentino,598,France,Male,60,4,0.0,1,1,0,197727.14,1,16477.26166666667,692044.99,0.0,0.0,0.18327272727272728,0.0
9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1,6629.59,278442.78,0.3909699508100012,0.06841974139175022,0.2796350894787072,108862.76
9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27,0,1300.6058333333333,54625.445,1.5,0.45203110473516506,0.7972456950569131,141099.43
9224,15623489,Tu,543,France,Female,67,0,128843.67,1,1,1,134612.48,0,11217.706666666667,471143.68000000005,0.27347001661998305,0.04785725290849704,0.3196709081312713,128843.67
9225,15667944,Onuchukwu,679,France,Male,39,0,86843.61,1,0,1,159830.58,0,13319.214999999998,559407.0299999999,0.15524225714503448,0.027167395000381036,0.17908653200726102,86843.61
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0,13580.149166666668,570366.265,0.2105225665827203,0.036841449151976055,0.2603910229022271,60037.485
9227,15779913,Davidson,586,France,Male,27,5,130231.8,2,1,1,192427.16,0,16035.596666666666,673495.06,0.19336711987167357,0.033839245977542884,0.26016190975476494,65115.9
9228,15644977,Goddard,776,France,Female,31,5,0.0,2,1,0,92647.94,0,7720.661666666667,324267.79000000004,0.0,0.0,0.05381818181818182,0.0
9229,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0,15001.865833333335,630078.365,0.1741440209584089,0.030475203667721558,0.17120394920602094,109724.38
9230,15629010,Beam,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0,15298.678333333335,642544.49,0.17390769314666443,0.030433846300666277,0.0634842800160174,111743.43
9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0,2395.8891666666664,100627.345,1.2055288748798847,0.21096755310397988,0.6198580193042502,60654.585
9232,15767781,Godfrey,648,France,Male,38,10,82697.28,1,1,0,74846.67,0,6237.2225,261963.345,0.31568263872947566,0.05524446177765825,0.25818722106123104,82697.28
9233,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1,7477.441666666667,314052.55,0.1410637487261288,0.02468615602707254,0.21845224415323314,14767.143333333333
9234,15722004,Hsiung,543,France,Female,31,4,138317.94,1,0,0,61843.73,0,5153.644166666667,216453.05500000002,0.6390205026212266,0.11182858795871467,0.44852745444670966,138317.94
9235,15766044,Cameron,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1,2064.185,86695.77,1.3920934089402517,0.24361634656454406,0.641985653924166,120688.61
9236,15586680,Fleming,462,France,Male,27,4,176913.52,1,1,0,80587.27,0,6715.605833333334,282055.445,0.6272295860127783,0.1097651775522362,0.5032802472513225,176913.52
9237,15635388,Austin,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0,9690.520833333334,407001.875,0.21878803383891043,0.03828790592180932,0.22985005465548866,89047.14
9238,15655175,Wallace,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1,10777.8075,452667.91500000004,0.25254447291675175,0.04419528276043156,0.16902192670315502,57159.39
9239,15639133,Ku,773,France,Female,50,4,0.0,2,1,0,129372.94,0,10781.078333333333,452805.29000000004,0.0,0.0,0.05600000000000001,0.0
9240,15799653,Fiorentino,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0,1512.4191666666666,63521.604999999996,1.4916743681145967,0.26104301442005445,0.7199970329422135,47376.775
9241,15723872,Buccho,589,Spain,Female,46,10,0.0,2,0,1,168369.37,0,14030.780833333332,589292.7949999999,0.0,0.0,0.18981818181818183,0.0
9242,15775627,Gordon,509,France,Male,35,8,0.0,2,0,1,67431.28,0,5619.2733333333335,236009.47999999998,0.0,0.0,0.248,0.0
9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0,14757.68,619822.56,0.17185681334348332,0.030074942335109586,0.23367043579448699,53260.365
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0,7811.390833333334,328078.41500000004,0.4084584168696377,0.0714802229521866,0.39489068285563816,134006.39
9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0,10970.609166666667,460765.58499999996,0.2882977902961221,0.050452113301821366,0.3227158801702922,132837.7
9246,15681316,Tai,681,France,Female,41,0,120549.29,2,1,0,175722.31,0,14643.525833333333,615028.085,0.19600615474332364,0.034301077080081635,0.1920012604561125,60274.645
9247,15682523,Chigozie,762,France,Male,20,1,139432.55,1,1,1,85606.83,0,7133.9025,299623.905,0.4653585634297102,0.0814377486001993,0.22803889360897284,139432.55
9248,15650244,Bezrukov,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,5412.130833333334,227309.495,0.35588236206323015,0.062279413361065274,0.17199398717274317,40447.72
9249,15648638,Chia,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0,15862.31,666217.02,0.0,0.0,0.16072727272727272,0.0
9250,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,8399.28,352769.76,0.4865688034031035,0.08514954059554312,0.2173336850177758,171646.76
9251,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0,13989.457499999999,587557.215,0.18572099399715483,0.0325011739495021,0.1651030140203607,109121.71
9252,15624013,Maxwell,541,France,Female,39,6,109844.81,1,1,0,25289.23,0,2107.4358333333334,88512.305,1.2410117440733242,0.2171770552128317,0.6621839125131195,109844.81
9253,15800805,Maher,451,France,Female,31,7,140931.82,1,0,1,20388.77,0,1699.0641666666668,71360.695,1.5,0.345611383129046,0.843865233120532,140931.82
9254,15667321,Cocci,644,Spain,Male,49,10,0.0,2,1,1,145089.64,0,12090.803333333335,507813.74000000005,0.0,0.0,0.14981818181818182,0.0
9255,15601116,P'an,686,France,Male,32,6,0.0,2,1,1,179093.26,0,14924.438333333334,626826.41,0.0,0.0,0.11927272727272727,0.0
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1,1335.4308333333333,56088.095,1.5,0.3168250633222612,0.5472293371784964,25385.8775
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0,757.3175,31807.335,1.5,0.56509087447911,0.6813454441619147,102708.77
9258,15688689,Esposito,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0,1789.368333333333,75153.47,1.5,0.3469588197324755,0.6791785550106517,74500.455
9259,15652674,Hou,539,France,Male,20,0,83459.86,1,1,1,146752.67,0,12229.389166666668,513634.34500000003,0.1624888616044552,0.028435550780779664,0.28345914189738863,83459.86
9260,15806327,Cyril,800,France,Female,40,3,75893.11,2,1,0,132562.23,0,11046.8525,463967.80500000005,0.16357408678388793,0.02862546518718039,0.09402350195495686,37946.555
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0,11628.119166666665,488381.005,0.3427561643188805,0.059982328755804094,0.15791245701331444,83697.8
9262,15677117,Crawford,629,France,Female,61,6,0.0,2,1,1,133672.61,0,11139.384166666665,467854.13499999995,0.0,0.0,0.16072727272727272,0.0
9263,15751445,Chikwado,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,3248.6975,136445.295,0.5224298133548686,0.09142521733710202,0.26852014557122755,35641.545
9264,15749669,Hargreaves,542,France,Female,31,3,0.0,2,1,1,115217.59,0,9601.465833333334,403261.565,0.0,0.0,0.22400000000000003,0.0
9265,15656351,Laidley,414,Spain,Male,60,3,0.0,2,1,1,93844.82,0,7820.401666666668,328456.87,0.0,0.0,0.3170909090909091,0.0
9266,15667438,Ferguson,675,France,Female,38,1,104016.88,1,0,0,22068.83,1,1839.069166666667,77240.905,1.3466553764485283,0.23566469087849246,0.6019687474708335,104016.88
9267,15682273,Burns,683,France,Female,38,5,127616.56,1,1,0,123846.07,0,10320.505833333335,433461.245,0.2944128488349633,0.05152224854611858,0.22523507466887002,127616.56
9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,1,1,172638.13,0,14386.510833333334,604233.4550000001,0.2560895606152757,0.04481567310767326,0.1644533882987029,77368.94
9269,15785183,Chukwuebuka,596,Spain,Male,29,2,0.0,2,1,1,1591.19,0,132.59916666666666,5569.165,0.0,0.0,0.18472727272727274,0.0
9270,15705383,Shen,642,France,Male,35,4,125476.31,1,1,1,91775.51,0,7647.9591666666665,321214.285,0.3906311638662023,0.06836045367658541,0.2889702125355636,125476.31
9271,15712903,Diaz,499,France,Female,21,3,176511.08,1,1,1,153920.22,0,12826.685,538720.77,0.3276485515863812,0.05733849652761672,0.37076884170692664,176511.08
9272,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0,5951.68,249970.56,0.443185309502047,0.07755742916285822,0.30240463978128973,110783.28
9273,15583138,Persse,739,France,Male,42,2,141642.92,2,1,0,172149.76,0,14345.813333333334,602524.16,0.235082556689511,0.04113944742066443,0.16359387396032538,70821.46
9274,15740160,Okwukwe,616,France,Male,31,1,0.0,2,1,1,54706.75,0,4558.895833333333,191473.625,0.0,0.0,0.1701818181818182,0.0
9275,15793425,Watt,560,Spain,Female,33,9,0.0,1,0,1,183358.21,0,15279.850833333332,641753.735,0.0,0.0,0.2109090909090909,0.0
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0,4758.166666666667,199843.0,0.37870488333341673,0.06627335458334793,0.441129835011393,75681.52
9277,15623989,Griffin,435,France,Male,54,3,0.0,1,1,0,156910.46,1,13075.871666666666,549186.61,0.0,0.0,0.3018181818181818,0.0
9278,15604832,Hsia,633,France,Male,29,7,0.0,1,1,1,130224.73,0,10852.060833333333,455786.555,0.0,0.0,0.15781818181818183,0.0
9279,15584580,Fyodorova,443,France,Male,35,6,161111.45,1,0,0,13946.66,0,1162.2216666666666,48813.31,1.5,0.5775986867106534,0.919279606013196,161111.45
9280,15573854,Chukwujekwu,727,France,Male,62,5,0.0,2,0,1,38652.96,0,3221.08,135285.36,0.0,0.0,0.08945454545454545,0.0
9281,15614847,Townsend,674,France,Female,45,6,72494.69,1,0,1,140041.78,0,11670.148333333333,490146.23,0.14790420809724478,0.025883236417017837,0.1801362333542788,72494.69
9282,15679966,Marsh,661,France,Female,31,3,133964.3,1,1,1,166187.1,0,13848.925000000001,581654.85,0.2303157963868091,0.04030526436769159,0.21864086368089566,133964.3
9283,15799435,Hayes,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,11659.948333333334,489717.83,0.0,0.0,0.168,0.0
9284,15752186,Padovano,562,France,Female,27,3,0.0,2,1,0,28137.03,0,2344.7525,98479.605,0.0,0.0,0.20945454545454548,0.0
9285,15705544,Ma,633,France,Male,61,3,157201.48,1,0,1,50368.63,0,4197.385833333333,176290.205,0.8917198774600099,0.15605097855550173,0.47214943862283537,157201.48
9286,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,7914.841666666667,332423.35000000003,0.28782361407524465,0.05036913246316782,0.3189123694160692,95679.29
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1,5825.327499999999,244663.75499999998,0.43419148864121704,0.07598351051221298,0.24759795429148354,106230.92
9288,15609176,Cawthorne,688,France,Female,32,5,0.0,2,0,1,177607.77,0,14800.6475,621627.195,0.0,0.0,0.11781818181818182,0.0
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0,16394.256666666664,688558.7799999999,0.11797373348430763,0.02064540335975384,0.1979493774168548,40615.925
9290,15676810,Jen,561,France,Female,31,1,81480.27,2,1,1,65234.6,0,5436.216666666666,228321.1,0.3568670175467795,0.062451728070686434,0.33597744186705797,40740.135
9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281.0,0,15523.416666666666,651983.5,0.11205709960451454,0.01960999243079005,0.03950012761059137,73059.38
9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0,9297.775,390506.55,0.301042453705322,0.05268242939843135,0.26175382856748963,58779.525
9293,15677764,Chao,461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0,16397.319166666664,688687.4049999999,0.2707255986480543,0.0473769797634095,0.3783398644325301,93222.655
9294,15571917,Eluemuno,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0,6082.134166666667,255449.635,0.5388839565184738,0.09430469239073291,0.24741114012730747,68828.855
9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65,0,11938.804166666667,501429.77499999997,0.2670151568083487,0.04672765244146102,0.19375920641130656,133889.35
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,13272.389166666668,557440.3450000001,0.24139408137026747,0.04224396423979681,0.22472777731938293,134562.8
9297,15702442,Benson,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0,4537.3675,190569.435,0.5288452998771812,0.09254792747850672,0.3784179682067063,50390.875
9298,15699797,Santana,737,France,Male,30,8,174356.13,1,0,0,31928.5,0,2660.7083333333335,111749.75,1.5,0.2730415302942512,0.6140942772700935,174356.13
9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0,1816.1325,76277.565,1.5,0.4361957575599064,0.6594041818134264,95062.715
9300,15766826,North,824,France,Male,26,7,146266.0,1,1,0,21903.62,1,1825.3016666666665,76662.67,1.5,0.3338854490718886,0.5690747256306574,146266.0
9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0,4117.160833333333,172920.755,0.9486779074033074,0.1660186337955788,0.4427725987233022,164046.1
9302,15583857,Siciliano,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0,12909.043333333333,542179.82,0.22785156408071405,0.03987402371412497,0.2454085854293608,61768.26
9303,15752534,Mironov,744,France,Male,36,10,0.0,2,1,1,182867.84,0,15238.986666666666,640037.44,0.0,0.0,0.0770909090909091,0.0
9304,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,1413.1208333333334,59351.075000000004,1.5,0.50670466373187,0.7125568536650154,171848.38
9305,15783589,Toscano,616,France,Male,40,9,0.0,2,0,0,93717.55,0,7809.795833333334,328011.425,0.0,0.0,0.1701818181818182,0.0
9306,15598046,Su,662,France,Female,39,5,139562.05,2,1,0,61636.22,0,5136.3516666666665,215726.77000000002,0.6469389496723099,0.11321431619265426,0.36477325248676196,69781.025
9307,15643330,Chukwuemeka,594,France,Male,37,2,0.0,2,0,1,95864.5,0,7988.708333333333,335525.75,0.0,0.0,0.1861818181818182,0.0
9308,15680405,P'eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,0,13950.024166666668,585901.015,0.28674014159200595,0.05017952477860104,0.2210758999111821,84000.67
9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96,0,10961.246666666666,460372.36,0.0,0.0,0.07854545454545454,0.0
9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,7744.534166666667,325270.435,0.37924329027936404,0.06636757579888869,0.2587741689143849,123356.63
9311,15733032,Butler,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,9984.053333333333,419330.24,0.0,0.0,0.14472727272727273,0.0
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1,786.6091666666666,33037.585,1.5,0.6666041267846909,0.8427085107626799,125845.66
9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0,1561.0758333333333,65565.185,0.6925756405628993,0.12120073709850739,0.4412238223893311,22704.425
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,13346.868333333334,560568.4700000001,0.22473224368113315,0.03932814264419831,0.17230902498850853,125977.81
9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,4469.241666666667,187708.15,0.7845269904370161,0.13729222332647784,0.4489094004926846,147262.11
9316,15653110,Chan,694,France,Male,42,8,133767.19,1,1,0,36405.21,0,3033.7675,127418.235,1.049827679688076,0.18371984394541332,0.4835188025445923,133767.19
9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,5120.576666666667,215064.22,0.5059277642743177,0.08853735874800561,0.39652135508851516,36268.98666666667
9318,15585249,Mironova,741,France,Male,42,6,106036.52,1,1,0,194686.78,1,16223.898333333333,681403.73,0.15561482177386968,0.027232593810427197,0.13412695194801635,106036.52
9319,15611786,Tsui,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,11206.9225,470690.745,0.0,0.0,0.13236363636363638,0.0
9320,15575486,Okoli,529,France,Female,27,1,0.0,2,1,1,37769.98,0,3147.4983333333334,132194.93000000002,0.0,0.0,0.23345454545454547,0.0
9321,15780215,Berry,636,France,Male,31,6,0.0,2,1,1,2382.61,0,198.55083333333334,8339.135,0.0,0.0,0.15563636363636366,0.0
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,8902.243333333334,373894.22,0.21980040237048867,0.03846507041483552,0.28620691456287006,82182.1
9323,15739042,Bogolyubov,767,France,Female,35,9,0.0,2,1,0,39511.61,0,3292.6341666666667,138290.635,0.0,0.0,0.06036363636363637,0.0
9324,15815316,Kennedy,644,France,Male,50,9,76817.0,4,1,0,196371.13,1,16364.260833333334,687298.9550000001,0.11176650195837995,0.019559137842716495,0.18921587375851076,19204.25
9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,10208.898333333333,428773.73,0.33246031654038133,0.05818055539456674,0.1681013524895753,71275.125
9326,15786389,Chuang,635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,5166.183333333333,216979.69999999998,0.0,0.0,0.15636363636363637,0.0
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,16038.684166666666,673624.735,0.1539604391160013,0.026943076845300225,0.20627105478839047,103711.56
9328,15624715,Ma,593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,432.91249999999997,18182.325,0.0,0.0,0.1869090909090909,0.0
9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,16521.345833333333,693896.525,0.18499840448112922,0.03237472078419762,0.29066648303414355,64184.875
